Y,X,Z
-79.9976,40.444551,159.36
-79.9975,40.444328,159.08
-79.9974,40.444157,158.79
-79.9973,40.443801,158.51
-79.9972,40.443709,158.23
-79.9971,40.443443,157.95
-79.997,40.443261,157.67
-79.9968,40.443221,157.39
-79.9966,40.443279,157.11
-79.9967,40.443006,156.83
-79.9974,40.436067,28.14
-79.9973,40.436239,31.64
-79.9972,40.436326,31.36
-79.997,40.436498,31.08
-79.9971,40.436601,30.8
-79.997,40.436721,30.52
-79.9969,40.436813,30.24
-79.9967,40.437149,29.67
-79.9984,40.437017,119.35
-79.9983,40.436967,122.85
-79.9982,40.436922,122.57
-79.9981,40.436879,122.29
-79.998,40.436836,122.01
-79.9979,40.43679,121.73
-79.9977,40.436746,121.45
-79.9976,40.436703,121.17
-79.997,40.436658,120.88
-79.9974,40.436615,120.6
-79.9973,40.436572,120.32
-79.9969,40.436429,119.76
-79.9968,40.436392,119.48
-79.9967,40.436355,119.2
-79.9966,40.43632,118.92
-79.9965,40.436284,118.63
-79.9963,40.436214,118.35
-79.9961,40.436171,118.07
-79.996,40.436111,117.79
-79.9958,40.436054,117.51
-79.9957,40.436006,117.23
-79.9956,40.435963,116.95
-79.9955,40.435917,116.67
-79.995,40.435845,116.38
-79.9952,40.435805,116.1
-79.995,40.435755,115.82
-79.9949,40.435704,115.54
-79.9947,40.435652,115.26
-79.9946,40.435588,114.98
-79.9945,40.435546,114.7
-79.9943,40.435505,114.42
-79.9942,40.435462,114.13
-79.9941,40.435408,113.85
-79.994,40.435368,113.57
-79.9938,40.435324,113.29
-79.9937,40.435277,113.01
-79.993,40.435228,112.73
-79.9934,40.435178,112.45
-79.9933,40.435129,112.17
-79.9932,40.435082,111.88
-79.993,40.435037,111.6
-79.9929,40.434992,111.32
-79.9928,40.434947,111.04
-79.9927,40.434897,110.76
-79.9925,40.434858,110.48
-79.9924,40.434819,110.2
-79.9923,40.434761,109.92
-79.9922,40.434705,109.63
-79.992,40.434674,109.35
-79.9919,40.434655,109.07
-79.9917,40.434643,108.79
-79.9916,40.434633,108.51
-79.9914,40.434622,108.23
-79.9913,40.434611,107.95
-79.9911,40.4346,107.67
-79.991,40.434589,107.38
-79.9908,40.434579,107.1
-79.9907,40.434568,106.82
-79.9905,40.434559,106.54
-79.9904,40.434549,106.26
-79.9902,40.434539,105.98
-79.9901,40.43453,105.7
-79.99,40.434521,105.42
-79.9898,40.434511,105.13
-79.98,40.434505,104.85
-79.989,40.43449,104.57
-79.9893,40.434476,104.29
-79.9892,40.434462,104.01
-79.989,40.434448,103.73
-79.9889,40.434434,103.45
-79.9887,40.434437,103.17
-79.9886,40.43444,102.88
-79.9884,40.434443,102.6
-79.9883,40.434451,102.32
-79.9881,40.43446,102.04
-79.988,40.43447,101.76
-79.9878,40.43448,101.48
-79.987,40.434489,101.2
-79.9875,40.434499,100.92
-79.9874,40.434508,100.63
-79.9872,40.434518,100.35
-79.987,40.434528,100.07
-79.9869,40.434539,99.79
-79.9867,40.434549,99.51
-79.9866,40.434559,99.23
-79.9864,40.43457,98.95
-79.9862,40.434584,98.67
-79.986,40.434599,98.38
-79.9859,40.434614,98.1
-79.9857,40.434636,97.82
-79.98,40.434659,97.54
-79.9854,40.434682,97.26
-79.9852,40.434709,96.98
-79.985,40.434746,96.7
-79.9848,40.434784,96.42
-79.9847,40.434821,96.13
-79.9845,40.434858,95.85
-79.9843,40.434897,95.57
-79.9841,40.434894,95.29
-79.9975,40.439833,30.38
-79.9974,40.439931,33.88
-79.9973,40.440096,33.6
-79.9972,40.440292,33.32
-79.9971,40.440427,33.04
-79.997,40.440589,32.76
-80.001935,40.438459,114.81
-80.001777,40.438397,118.31
-80.001637,40.438343,118.03
-80.001495,40.438287,117.75
-80.001359,40.438234,117.47
-80.001225,40.438181,117.19
-80.001086,40.438127,116.91
-80.000939,40.438069,116.63
-80.000792,40.438012,116.34
-80.000643,40.437956,116.06
-80.000491,40.437901,115.78
-80.000344,40.437848,115.5
-80.000174,40.437786,115.22
-79.999964,40.437707,114.94
-79.999829,40.437656,114.66
-79.999691,40.437603,114.38
-79.999533,40.437544,114.09
-79.999425,40.437503,113.81
-79.999292,40.437452,113.53
-79.999164,40.437403,113.25
-79.998968,40.437328,112.97
-79.998766,40.437251,112.69
-79.998653,40.437212,112.41
-79.998533,40.437165,112.13
-79.998417,40.437115,111.84
-79.998283,40.437066,111.56
-79.998089,40.43699,111.28
-79.997946,40.436935,111
-79.997834,40.436891,110.72
-79.997709,40.436843,110.44
-79.997573,40.43679,110.16
-79.997427,40.436734,109.88
-79.99727,40.436675,109.59
-79.997105,40.436612,109.31
-79.996996,40.436571,109.03
-79.996881,40.436527,108.75
-79.996751,40.436477,108.47
-79.996566,40.436407,108.19
-79.996378,40.436336,107.91
-79.996188,40.436272,107.63
-79.995989,40.436206,107.34
-79.995866,40.436164,107.06
-79.995687,40.436108,106.78
-79.995568,40.436071,106.5
-79.995404,40.436019,106.22
-79.995212,40.435959,105.94
-79.995015,40.435897,105.66
-79.994812,40.435834,105.38
-79.99461,40.435771,105.09
-79.994469,40.43572,104.81
-79.994361,40.43568,104.53
-79.9942,40.435627,104.25
-79.994069,40.435583,103.97
-79.993921,40.435534,103.69
-79.993763,40.435482,103.41
-79.993594,40.435425,103.13
-79.993485,40.435389,102.84
-79.993368,40.435355,102.56
-79.993219,40.43531,102.28
-79.993089,40.435272,102
-79.992915,40.43522,101.72
-79.992707,40.435158,101.44
-79.992495,40.435099,101.16
-79.99228,40.435038,100.88
-79.992062,40.434977,100.59
-79.99184,40.434925,100.31
-79.991615,40.434886,100.03
-79.991386,40.434867,99.75
-79.991154,40.43485,99.47
-79.990917,40.43484,99.19
-79.990674,40.434841,98.91
-79.990429,40.434839,98.63
-79.99018,40.434835,98.34
-79.989932,40.434832,98.06
-79.989684,40.434832,97.78
-79.989436,40.434832,97.5
-79.989189,40.434833,97.22
-79.988943,40.43484,96.94
-79.988695,40.434855,96.66
-79.988443,40.434868,96.38
-79.988186,40.43488,96.09
-79.987929,40.434897,95.81
-79.987674,40.434916,95.53
-79.987421,40.434941,95.25
-79.987046,40.434978,94.97
-79.986673,40.43502,94.69
-79.98655,40.435038,94.41
-79.986423,40.435056,94.13
-79.986295,40.435075,93.84
-79.986167,40.435093,93.56
-79.986038,40.435111,93.28
-79.985909,40.43513,93
-79.985778,40.435148,92.72
-79.985648,40.435167,92.44
-79.985517,40.435185,92.16
-79.985386,40.435204,91.88
-79.985256,40.435222,91.59
-79.984995,40.435258,91.31
-79.984866,40.435276,91.03
-79.984736,40.435294,90.75
-80.005792,40.43857,30.55
-80.005674,40.438666,34.05
-80.005618,40.43875,33.77
-80.00556,40.438837,33.49
-80.005497,40.438931,33.21
-80.005397,40.439079,32.93
-80.005328,40.439178,32.65
-80.00527,40.439261,32.37
-80.005208,40.439349,32.08
-80.005146,40.439437,31.8
-80.005087,40.439521,31.52
-80.005028,40.439605,31.24
-80.004955,40.439713,30.96
-80.004891,40.439808,30.68
-80.004789,40.43996,30.4
-80.004725,40.440054,30.12
-80.00464,40.440176,29.83
-80.00458,40.440264,29.55
-80.004511,40.440364,29.27
-80.004453,40.440447,28.99
-80.004393,40.440534,28.71
-80.00434,40.440615,28.43
-80.004284,40.440703,28.15
-80.004225,40.440794,27.87
-80.004165,40.440886,27.58
-80.00411,40.440971,27.3
-80.004083,40.441102,27.02
-80.004034,40.441196,26.74
-80.003967,40.441365,26.46
-80.003954,40.44145,26.18
-80.003971,40.441609,25.9
-80.003982,40.441704,25.62
-80.004006,40.441796,25.33
-80.004038,40.441906,25.05
-80.004073,40.442021,24.77
-80.004164,40.442183,24.49
-80.004044,40.442243,24.21
-80.003925,40.442273,23.93
-80.003789,40.442306,23.65
-80.003664,40.442337,23.37
-80.00353,40.44237,23.08
-80.003396,40.442404,22.8
-80.003206,40.442451,22.52
-80.003077,40.442483,22.24
-80.002882,40.442534,21.96
-80.00276,40.442566,21.68
-80.002646,40.442596,21.4
-80.002502,40.442634,21.12
-80.002354,40.442673,20.83
-80.002167,40.442723,20.55
-80.002479,40.441541,204.67
-80.002579,40.441398,208.17
-80.002647,40.441299,207.89
-80.002706,40.441215,207.61
-80.002785,40.441102,207.33
-80.002849,40.440996,207.05
-80.002905,40.440906,206.77
-80.002973,40.440794,206.49
-80.003041,40.440686,206.2
-80.003073,40.440579,205.92
-80.002971,40.440532,205.64
-80.002853,40.440489,205.36
-80.002738,40.440447,205.08
-80.002294,40.441461,120.84
-80.002109,40.441381,120.56
-80.001902,40.441307,120.28
-80.001794,40.441269,120
-80.001679,40.441228,119.72
-80.001543,40.441176,119.44
-80.001414,40.441128,119.16
-80.001287,40.441079,118.87
-80.00116,40.441031,118.59
-80.001054,40.440991,118.31
-80.000945,40.44095,118.03
-80.000818,40.440901,117.75
-80.000704,40.440858,117.47
-80.000597,40.440818,117.19
-80.000384,40.440737,116.91
-80.000272,40.440695,116.62
-80.000156,40.440652,116.34
-80.000034,40.440606,116.06
-79.999907,40.440559,115.78
-79.999783,40.440513,115.5
-79.999666,40.440469,115.22
-79.999535,40.44042,114.94
-79.999416,40.440376,114.66
-79.999302,40.440333,114.37
-79.99918,40.440288,114.09
-79.999072,40.440247,113.81
-79.998964,40.440207,113.53
-79.998828,40.440156,113.25
-79.998673,40.440098,112.97
-79.998526,40.440045,112.69
-79.998387,40.439994,112.41
-79.998248,40.439944,112.12
-79.998123,40.439898,111.84
-79.998005,40.439855,111.56
-79.997802,40.439782,111.28
-79.997619,40.439706,111
-79.997421,40.439635,110.72
-79.997285,40.439585,110.44
-79.997162,40.439531,110.16
-79.997051,40.439481,109.87
-79.996941,40.439433,109.59
-79.996815,40.439378,109.31
-79.996657,40.439325,109.03
-79.996538,40.439285,108.75
-79.996424,40.439246,108.47
-79.996301,40.439205,108.19
-79.996176,40.439163,107.91
-79.996055,40.439123,107.62
-79.995941,40.439084,107.34
-79.995804,40.439038,107.06
-79.995596,40.43899,106.78
-79.995397,40.438979,106.5
-79.995245,40.438971,106.22
-79.995127,40.438964,105.94
-79.994985,40.438956,105.66
-79.994862,40.438949,105.37
-79.994742,40.438942,105.09
-79.994606,40.438947,104.81
-79.994467,40.438949,104.53
-79.994348,40.438949,104.25
-79.994205,40.43895,103.97
-79.994059,40.438951,103.69
-79.993907,40.43895,103.41
-79.993778,40.438948,103.12
-79.993637,40.438945,102.84
-79.993479,40.438939,102.56
-79.993308,40.438931,102.28
-79.993188,40.438926,102
-79.993069,40.438921,101.72
-79.99295,40.438914,101.44
-79.992832,40.438907,101.16
-79.992711,40.438899,100.87
-79.992576,40.438891,100.59
-79.992423,40.438884,100.31
-79.99225,40.438876,100.03
-79.992078,40.438868,99.75
-79.991906,40.43886,99.47
-79.99174,40.438854,99.19
-79.991582,40.438848,98.91
-79.991427,40.438842,98.62
-79.991271,40.438837,98.34
-79.99114,40.438832,98.06
-79.991011,40.438827,97.78
-79.990872,40.438823,97.5
-79.990687,40.438814,97.22
-79.990536,40.438807,96.94
-79.990393,40.4388,96.66
-79.99026,40.438794,96.37
-79.99013,40.438787,96.09
-79.990004,40.438781,95.81
-79.989868,40.438775,95.53
-79.989716,40.438768,95.25
-79.989559,40.43876,94.97
-79.989401,40.438753,94.69
-79.989241,40.438745,94.41
-79.989081,40.438736,94.12
-79.988923,40.438728,93.84
-79.988763,40.438719,93.56
-79.988603,40.43871,93.28
-80.003665,40.443742,161.48
-80.003617,40.443634,164.98
-80.003575,40.443542,164.7
-80.003532,40.443447,164.42
-80.003485,40.443344,164.14
-80.003438,40.44324,163.86
-80.003398,40.443151,163.58
-80.003356,40.443058,163.3
-80.003313,40.442962,163.01
-80.003271,40.442868,162.73
-80.003231,40.44278,162.45
-80.00319,40.44269,162.17
-80.003149,40.442599,161.89
-80.003032,40.442386,161.33
-80.002959,40.442227,161.05
-80.002916,40.442136,160.76
-80.00287,40.442037,160.48
-80.002823,40.441936,160.2
-80.002769,40.44182,159.92
-80.002706,40.441684,159.64
-80.002609,40.441627,159.36
-80.002728,40.443985,161.48
-80.002688,40.443898,164.98
-80.002641,40.443794,164.7
-80.002594,40.44369,164.42
-80.002547,40.443586,164.14
-80.002499,40.443481,163.86
-80.002451,40.443375,163.58
-80.002408,40.44328,163.3
-80.002362,40.443175,163.01
-80.00232,40.443078,162.73
-80.002276,40.442975,162.45
-80.002237,40.442884,162.17
-80.002087,40.442547,161.61
-80.002045,40.442456,161.33
-80.002002,40.442363,161.05
-80.00196,40.442271,160.76
-80.001917,40.442176,160.48
-80.00187,40.442073,160.2
-80.001803,40.441926,159.92
-80.001584,40.441984,159.64
-80.001448,40.44202,159.36
-80.001312,40.442056,159.08
-80.001179,40.442091,158.8
-80.001062,40.442122,158.51
-80.000927,40.442158,158.23
-80.000814,40.442188,157.95
-80.000684,40.442222,157.67
-80.00055,40.442257,157.39
-80.000429,40.442288,157.11
-80.000307,40.44232,156.83
-80.000172,40.442355,156.55
-79.999986,40.442264,156.26
-79.999776,40.442201,155.98
-79.999664,40.442162,155.7
-79.999478,40.442097,155.42
-79.99931,40.442038,155.14
-79.999177,40.441992,154.86
-79.999049,40.441947,154.58
-79.998936,40.441908,154.3
-79.998803,40.441856,154.01
-79.998669,40.441805,153.73
-79.998556,40.441761,153.45
-79.998424,40.44171,153.17
-79.998296,40.44166,152.89
-79.998175,40.441613,152.61
-79.998061,40.44157,152.33
-79.997944,40.441524,152.05
-79.997748,40.441448,151.76
-79.997598,40.441393,151.48
-79.99749,40.441353,151.2
-79.997376,40.441311,150.92
-79.997248,40.441264,150.64
-79.997123,40.441217,150.36
-79.997005,40.441172,150.08
-79.996896,40.441132,149.8
-79.996773,40.441086,149.51
-79.996654,40.441045,149.23
-79.996527,40.441002,148.95
-79.996392,40.440955,148.67
-79.996266,40.440913,148.39
-79.99615,40.440873,148.11
-79.996032,40.440832,147.83
-79.995873,40.440778,147.55
-79.995732,40.44072,147.26
-79.995617,40.440674,146.98
-79.995507,40.440635,146.7
-79.995379,40.4406,146.42
-79.995261,40.440569,146.14
-79.995144,40.440539,145.86
-79.995009,40.440496,145.58
-79.994894,40.44046,145.3
-79.994794,40.44043,145.01
-79.994578,40.440345,144.73
-79.994462,40.440292,144.45
-79.994336,40.440214,144.17
-79.994268,40.440124,143.89
-79.994214,40.43998,143.61
-79.994217,40.439828,143.33
-79.994265,40.439702,143.05
-79.994336,40.43958,142.76
-79.99439,40.439493,142.48
-79.994445,40.439406,142.2
-79.9945,40.439321,141.92
-79.994552,40.439239,141.64
-79.994626,40.439123,141.36
-79.99469,40.439023,141.08
-79.994755,40.438822,140.51
-79.994721,40.438719,140.23
-79.994673,40.438637,139.95
-79.994618,40.438541,139.67
-79.994563,40.438446,139.39
-79.994489,40.438318,139.11
-79.99442,40.438183,138.83
-79.994364,40.438074,138.55
-79.994228,40.438059,138.26
-79.994129,40.438053,137.98
-79.993947,40.438044,137.7
-79.993813,40.438038,137.42
-80.001794,40.444277,159.55
-80.001752,40.444184,163.05
-80.001711,40.444095,162.77
-80.001665,40.443992,162.49
-80.001621,40.443893,162.21
-80.00158,40.443803,161.93
-80.00152,40.443669,161.65
-80.001478,40.443577,161.37
-80.001438,40.443487,161.08
-80.0014,40.443397,160.8
-80.001359,40.443302,160.52
-80.001288,40.443132,160.24
-80.001217,40.442965,159.96
-80.001008,40.443022,159.68
-80.000885,40.443054,159.4
-80.000755,40.443086,159.12
-80.000594,40.443126,158.83
-80.000471,40.443156,158.55
-80.000254,40.44321,158.27
-80.000184,40.443053,157.99
-80.00014,40.442954,157.71
-80.000095,40.442852,157.43
-80.000051,40.442754,157.15
-80.00001,40.442662,156.87
-79.999967,40.442564,156.58
-79.999908,40.442432,156.3
-79.999842,40.442279,156.02
-79.993681,40.438033,136.9
-79.993557,40.438027,136.62
-79.993434,40.438022,136.33
-79.993305,40.438016,136.05
-79.993076,40.438006,135.77
-79.992952,40.438001,135.49
-80.001343,40.444418,159.55
-80.001111,40.443891,163.05
-80.001341,40.442933,161.65
-80.001349,40.445908,163.2
-80.001299,40.44577,166.7
-80.001248,40.445633,166.42
-80.001199,40.445499,166.14
-80.001152,40.44537,165.86
-80.001108,40.445248,165.58
-80.001068,40.445136,165.3
-80.001032,40.445037,165.02
-80.000987,40.444914,164.73
-80.00095,40.444811,164.45
-80.000903,40.444682,164.17
-80.000864,40.444574,163.89
-80.000821,40.444476,163.61
-80.000779,40.444384,163.33
-80.000736,40.444286,163.05
-80.000691,40.444187,162.77
-80.000646,40.444086,162.48
-80.000601,40.443985,162.2
-80.000556,40.443885,161.92
-80.000511,40.443784,161.64
-80.000466,40.443685,161.36
-80.000427,40.443597,161.08
-80.000385,40.443503,160.8
-80.000342,40.443407,160.52
-80.0003,40.443313,160.23
-79.999596,40.44632,158.91
-79.999415,40.445962,162.41
-79.999366,40.445864,162.13
-79.999318,40.445769,161.85
-79.999272,40.445679,161.57
-79.999209,40.445554,161.29
-79.999153,40.445445,161.01
-79.999108,40.445356,160.73
-79.999057,40.445256,160.44
-79.999003,40.445156,160.16
-79.99893,40.444993,159.88
-79.998885,40.444891,159.6
-79.998845,40.4448,159.32
-79.998803,40.444707,159.04
-79.998757,40.444602,158.76
-79.998708,40.444493,158.48
-79.99866,40.444385,158.19
-79.998612,40.444276,157.91
-79.998565,40.444173,157.63
-79.998519,40.44407,157.35
-79.998475,40.443971,157.07
-79.998423,40.443856,156.79
-79.998361,40.443718,156.51
-79.998316,40.443624,156.23
-79.998276,40.443539,155.94
-79.998234,40.443452,155.66
-79.99819,40.443359,155.38
-79.998118,40.443193,155.1
-79.998046,40.443026,154.82
-79.998001,40.442922,154.54
-79.997888,40.44295,154.26
-79.997772,40.44298,153.98
-79.997643,40.443012,153.69
-79.997521,40.443042,153.41
-79.997364,40.443082,153.13
-79.99726,40.443003,152.85
-79.997156,40.442961,152.57
-79.997035,40.442912,152.29
-79.996831,40.44283,152.01
-79.996657,40.442766,151.73
-79.996538,40.442722,151.44
-79.996414,40.442677,151.16
-79.996279,40.442627,150.88
-79.996143,40.442578,150.6
-79.996009,40.442529,150.32
-79.995811,40.442458,150.04
-79.995612,40.442383,149.76
-79.995499,40.442341,149.48
-79.995371,40.442293,149.19
-79.995259,40.44225,148.91
-79.995133,40.442203,148.63
-79.994967,40.442141,148.35
-79.994772,40.44207,148.07
-79.994642,40.442023,147.79
-79.994517,40.441978,147.51
-79.994331,40.441922,147.23
-79.994245,40.441856,146.94
-79.994089,40.441803,146.66
-79.993976,40.441729,146.38
-79.993876,40.441667,146.1
-79.99378,40.441608,145.82
-79.993597,40.441496,145.54
-79.993494,40.441451,145.26
-79.993377,40.441405,144.98
-79.993168,40.441399,144.69
-79.992947,40.441448,144.41
-79.992729,40.441498,144.13
-79.992607,40.441529,143.85
-79.992491,40.441557,143.57
-79.992375,40.441604,143.29
-79.992188,40.4417,143.01
-80.000383,40.444708,162.84
-80.00031,40.444542,166.34
-80.000271,40.444456,166.06
-80.000232,40.444368,165.78
-80.000191,40.444276,165.5
-80.000152,40.444188,165.22
-80.000112,40.444099,164.94
-80.000073,40.444009,164.66
-80.000033,40.44392,164.37
-79.999993,40.44383,164.09
-79.999953,40.443739,163.81
-79.999912,40.443648,163.53
-79.999874,40.443562,163.25
-79.999833,40.44347,162.97
-79.999777,40.443345,162.69
-79.999955,40.443295,162.41
-80.000106,40.443252,162.12
-79.999956,40.444843,162.84
-79.999914,40.444759,166.34
-79.999871,40.444671,166.06
-79.999821,40.444568,165.78
-79.999771,40.444466,165.5
-79.99972,40.444363,165.22
-79.99967,40.44426,164.94
-79.99962,40.444157,164.66
-79.999571,40.444058,164.37
-79.999527,40.443969,164.09
-79.999478,40.443867,163.81
-79.999431,40.443771,163.53
-79.999389,40.443685,163.25
-79.999341,40.443587,162.97
-79.999283,40.443469,162.69
-79.999224,40.443333,162.41
-79.999184,40.443242,162.12
-79.999122,40.4431,161.84
-79.999067,40.442977,161.56
-79.999028,40.442889,161.28
-79.99899,40.442803,161
-79.998935,40.44268,160.72
-79.998714,40.442737,160.44
-79.998599,40.442645,160.16
-79.998476,40.442582,159.87
-79.998326,40.442526,159.59
-79.998214,40.442483,159.31
-79.998107,40.442443,159.03
-79.998,40.442403,158.75
-79.997891,40.442362,158.47
-79.997782,40.442321,158.19
-79.997674,40.442281,157.91
-79.997565,40.44224,157.62
-79.997451,40.442197,157.34
-79.997299,40.442141,157.06
-79.997086,40.442058,156.78
-79.99698,40.442016,156.5
-79.996871,40.441973,156.22
-79.996762,40.441931,155.94
-79.996637,40.441885,155.66
-79.996528,40.441844,155.37
-79.996291,40.441757,155.09
-79.996375,40.441641,154.81
-79.996449,40.441537,154.53
-79.996524,40.441432,154.25
-79.996597,40.441331,153.97
-79.996661,40.441242,153.69
-79.994245,40.437908,141.87
-79.994256,40.437806,141.59
-79.994268,40.437703,141.31
-79.994292,40.437582,141.03
-79.994312,40.437488,140.75
-79.994331,40.437392,140.47
-79.994352,40.437292,140.19
-79.994373,40.437187,139.91
-79.994394,40.437083,139.62
-79.994415,40.43698,139.34
-79.994436,40.436879,139.06
-79.994456,40.436778,138.78
-79.998078,40.445464,157.26
-79.99803,40.445353,160.76
-79.997993,40.445266,160.48
-79.997955,40.445179,160.2
-79.997917,40.445092,159.92
-79.99788,40.445005,159.64
-79.997842,40.444919,159.36
-79.997794,40.444807,159.08
-79.997748,40.444701,158.79
